"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","MONTH"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","mobile_phone_use","Unknown",0,0,2,11
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","mobile_phone_use","Police issued",108,0,0,11
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","mobile_phone_use","Unknown",0,0,1,11
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","mobile_phone_use","Police issued",90,0,0,11
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","mobile_phone_use","Unknown",0,1,3,11
2023,"2023-11-01","2023-11-30","WA","Unknown","65 and over","mobile_phone_use","Police issued",6,0,0,11
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",4,0,0,12
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued",3,0,0,12
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued",1,0,0,12
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",1,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","0-16","mobile_phone_use","Police issued",2,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",48,0,1,12
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",55,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued",38,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",5,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","0-16","mobile_phone_use","Police issued",2,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",340,0,9,12
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",338,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued",223,0,6,12
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",29,0,1,12
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",10,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",8,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued",6,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Unknown","17-25","mobile_phone_use","Police issued",33,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Unknown","26-39","mobile_phone_use","Police issued",57,0,1,12
2023,"2023-12-01","2023-12-31","NSW","Unknown","40-64","mobile_phone_use","Police issued",26,0,1,12
2023,"2023-12-01","2023-12-31","NSW","Unknown","65 and over","mobile_phone_use","Police issued",2,0,0,12
2023,"2023-12-01","2023-12-31","NSW","Very Remote Australia","17-25","mobile_phone_use","Police issued",1,0,0,12
2023,"2023-12-01","2023-12-31","NT","Unknown","17-25","mobile_phone_use","Police issued",6,0,1,12
2023,"2023-12-01","2023-12-31","NT","Unknown","26-39","mobile_phone_use","Police issued",12,0,1,12
2023,"2023-12-01","2023-12-31","NT","Unknown","40-64","mobile_phone_use","Police issued",7,0,0,12
2023,"2023-12-01","2023-12-31","NT","Unknown","65 and over","mobile_phone_use","Police issued",1,1,1,12
2023,"2023-12-01","2023-12-31","SA","Unknown","0-16","mobile_phone_use","Police issued",0,0,0,12
2023,"2023-12-01","2023-12-31","SA","Unknown","17-25","mobile_phone_use","Police issued",104,0,0,12
2023,"2023-12-01","2023-12-31","SA","Unknown","26-39","mobile_phone_use","Police issued",158,0,0,12
2023,"2023-12-01","2023-12-31","SA","Unknown","40-64","mobile_phone_use","Police issued",120,0,0,12
2023,"2023-12-01","2023-12-31","SA","Unknown","65 and over","mobile_phone_use","Police issued",21,0,0,12
2023,"2023-12-01","2023-12-31","TAS","Unknown","17-25","mobile_phone_use","Fixed or mobile camera",11,0,0,12
2023,"2023-12-01","2023-12-31","TAS","Unknown","17-25","mobile_phone_use","Police issued",23,0,0,12
2023,"2023-12-01","2023-12-31","TAS","Unknown","26-39","mobile_phone_use","Fixed or mobile camera",57,0,0,12
2023,"2023-12-01","2023-12-31","TAS","Unknown","26-39","mobile_phone_use","Police issued",54,0,2,12
2023,"2023-12-01","2023-12-31","TAS","Unknown","40-64","mobile_phone_use","Fixed or mobile camera",48,0,0,12
2023,"2023-12-01","2023-12-31","TAS","Unknown","40-64","mobile_phone_use","Police issued",30,0,0,12
2023,"2023-12-01","2023-12-31","TAS","Unknown","65 and over","mobile_phone_use","Fixed or mobile camera",12,0,0,12
2023,"2023-12-01","2023-12-31","TAS","Unknown","65 and over","mobile_phone_use","Police issued",7,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","17-25","mobile_phone_use","Mobile camera",114,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","17-25","mobile_phone_use","Police issued",37,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","26-39","mobile_phone_use","Mobile camera",462,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","26-39","mobile_phone_use","Police issued",81,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","40-64","mobile_phone_use","Mobile camera",552,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","40-64","mobile_phone_use","Police issued",70,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Mobile camera",95,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",6,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","0-16","mobile_phone_use","Police issued",1,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","17-25","mobile_phone_use","Mobile camera",220,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","17-25","mobile_phone_use","Police issued",259,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","26-39","mobile_phone_use","Mobile camera",1102,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","26-39","mobile_phone_use","Police issued",718,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","40-64","mobile_phone_use","Mobile camera",1417,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","40-64","mobile_phone_use","Police issued",547,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Mobile camera",196,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",48,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Outer Regional Australia","17-25","mobile_phone_use","Police issued",6,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Outer Regional Australia","26-39","mobile_phone_use","Police issued",9,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Outer Regional Australia","40-64","mobile_phone_use","Police issued",10,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",3,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Unknown","17-25","mobile_phone_use","Police issued",1,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Unknown","26-39","mobile_phone_use","Police issued",8,0,0,12
2023,"2023-12-01","2023-12-31","VIC","Unknown","40-64","mobile_phone_use","Police issued",2,0,0,12
2023,"2023-12-01","2023-12-31","WA","Unknown","17-25","mobile_phone_use","Police issued",35,0,0,12
2023,"2023-12-01","2023-12-31","WA","Unknown","17-25","mobile_phone_use","Unknown",0,0,3,12
2023,"2023-12-01","2023-12-31","WA","Unknown","26-39","mobile_phone_use","Police issued",78,0,0,12
2023,"2023-12-01","2023-12-31","WA","Unknown","26-39","mobile_phone_use","Unknown",0,0,2,12
2023,"2023-12-01","2023-12-31","WA","Unknown","40-64","mobile_phone_use","Police issued",55,0,0,12
2023,"2023-12-01","2023-12-31","WA","Unknown","40-64","mobile_phone_use","Unknown",0,0,5,12
2023,"2023-12-01","2023-12-31","WA","Unknown","65 and over","mobile_phone_use","Police issued",5,0,0,12
